sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,not_recidivist
1,1,0,0,0,1,0,0,1,0,0
1,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,5,18,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,1,0,0,8,1,1,0,0,1
1,1,0,0,0,7,0,0,1,0,1
1,0,0,0,0,3,1,0,1,0,0
1,1,0,0,0,7,36,0,1,0,0
1,1,0,0,0,5,3,1,0,0,0
1,1,0,0,0,3,63,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,27,0,1,0,0,1
1,0,0,0,0,5,2,1,0,0,1
0,0,0,0,0,0,2,1,0,0,0
1,1,0,0,0,0,6,0,0,1,0
0,1,0,0,0,2,32,1,0,0,0
1,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,123,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,8,39,0,1,0,1
1,0,0,0,0,1,2,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,16,11,0,1,0,0
1,0,0,0,0,3,1,1,0,0,0
1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,3,27,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,11,4,1,0,0,1
1,0,1,0,1,11,0,1,0,0,0
1,0,0,0,0,4,0,1,0,0,1
0,0,0,0,0,1,434,0,0,1,0
0,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,2,1,0,0,0
1,1,0,0,0,7,69,1,0,0,0
1,0,0,0,1,1,1,0,0,1,1
1,0,0,0,0,0,7,0,0,1,0
0,1,0,0,0,3,0,1,0,0,1
1,0,0,0,0,1,1,0,1,0,1
1,1,0,0,0,3,191,0,1,0,1
1,0,0,0,0,2,246,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,1,0,0,0,0,2,0,1,0,1
1,0,0,1,0,9,12,1,0,0,1
0,0,0,0,0,2,116,0,0,1,0
1,0,0,0,0,8,2,1,0,0,0
0,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,5,0,1,0,0,1
1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,0,2,2,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,2,16,0,0,1,0
1,1,0,0,0,2,18,0,1,0,1
0,0,0,0,0,0,29,1,0,0,0
0,0,0,0,0,2,2,1,0,0,1
1,1,0,0,0,5,101,1,0,0,0
1,0,0,0,0,3,3,0,0,1,0
0,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,9,19,0,1,0,0
0,0,0,0,0,1,3,0,0,1,0
1,0,0,0,0,2,0,0,1,0,0
0,1,0,0,0,1,3,0,1,0,1
1,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,1
1,0,1,0,0,2,1,1,0,0,1
0,1,0,0,0,1,21,1,0,0,0
1,0,0,0,0,4,1,0,1,0,1
1,0,1,0,0,21,5,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,1,1,0,0,1
0,1,0,0,0,2,1,1,0,0,1
0,0,0,0,0,4,5,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,4,0,1,0,0,1
1,0,0,0,0,20,35,1,0,0,0
1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0,0,33,0,0,1,0
0,1,0,0,0,0,2,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,4,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,3,33,0,0,1,1
1,1,0,0,0,5,6,1,0,0,1
1,1,0,0,0,1,17,0,1,0,1
1,0,0,0,1,0,5,0,0,1,0
1,0,0,0,0,7,68,0,0,1,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,13,0,0,1,0,1
0,0,0,0,0,2,1,0,0,1,1
1,1,0,0,0,7,-1,0,1,0,1
1,0,0,0,0,3,3,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,218,0,1,0,1
1,1,0,0,0,3,7,0,0,1,0
1,0,0,0,0,1,2,1,0,0,1
0,1,0,0,0,0,29,1,0,0,1
1,0,0,0,0,1,2,0,1,0,1
1,1,0,0,0,1,-1,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
1,1,0,0,0,1,1,0,1,0,1
1,0,0,0,0,7,0,1,0,0,1
1,1,0,0,1,5,0,1,0,0,0
0,1,0,0,0,0,2,1,0,0,1
1,1,0,0,2,2,0,0,0,1,0
1,1,0,0,1,1,48,0,0,1,0
0,0,0,1,0,2,34,0,0,1,0
1,0,0,0,0,6,35,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,3,92,0,1,0,0
0,0,0,0,0,2,1,0,0,1,1
1,1,0,0,0,4,29,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,0,0,4,0,14,180,0,0,1,0
1,0,0,0,0,11,18,1,0,0,1
1,0,0,0,0,22,34,0,1,0,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,5,1,1,0,0,1
1,0,0,0,1,19,212,0,1,0,0
1,0,0,0,0,0,30,0,1,0,0
1,1,0,0,0,1,42,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,5,225,1,0,0,0
0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,1,84,1,0,0,1
1,0,0,0,0,2,132,1,0,0,0
0,0,0,0,0,9,14,1,0,0,0
1,0,0,0,3,3,44,0,0,1,0
1,0,0,0,0,5,0,1,0,0,1
1,0,0,0,0,11,0,1,0,0,0
1,0,0,0,0,13,91,0,1,0,1
1,0,0,0,0,4,0,1,0,0,0
0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,6,1,1,0,0,0
1,1,0,0,0,9,1,1,0,0,0
1,1,0,0,0,4,0,1,0,0,0
1,1,0,0,0,3,10,0,0,1,0
1,1,0,0,0,0,2,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,1,3,0,1,0,1
0,1,0,0,0,1,2,1,0,0,0
1,0,0,0,0,8,2,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,2,19,1,0,0,1
1,0,0,0,0,22,69,0,1,0,0
1,1,0,0,0,0,3,0,1,0,0
1,0,0,0,0,2,0,1,0,0,0
1,1,0,0,0,1,0,0,1,0,1
1,1,0,0,0,2,40,0,1,0,1
1,1,0,0,0,0,17,1,0,0,0
1,0,0,0,0,6,10,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
0,1,0,0,0,5,6,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,3,1,0,0,1
0,1,0,0,0,3,0,0,1,0,1
1,1,0,0,0,4,17,1,0,0,0
1,0,0,0,0,6,1,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,5,0,1,0,0,1
1,1,0,0,0,12,0,1,0,0,1
0,0,0,0,0,2,1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,7,37,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1,28,1,0,0,1
1,1,0,0,0,0,126,1,0,0,1
0,0,0,0,0,2,0,1,0,0,1
0,1,0,0,0,4,8,0,1,0,1
1,1,0,0,0,3,2,1,0,0,1
1,0,0,0,0,3,13,1,0,0,1
1,0,0,0,0,17,0,1,0,0,0
1,1,0,0,0,3,-1,1,0,0,0
1,0,0,0,0,10,0,1,0,0,0
1,1,0,0,0,5,0,0,1,0,0
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,10,2,0,1,0,0
1,0,0,1,0,16,241,1,0,0,0
1,0,0,0,0,6,2,1,0,0,0
1,0,0,0,0,4,24,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,10,1,0,0,0
1,1,0,0,0,1,8,0,0,1,1
1,1,0,0,0,0,0,1,0,0,0
1,0,10,0,0,14,173,1,0,0,0
0,1,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,4,0,1,0,0,0
1,1,0,0,0,2,4,0,1,0,0
1,0,0,0,0,5,4,1,0,0,1
1,0,0,0,0,1,1,1,0,0,0
1,0,0,1,2,1,0,0,0,1,1
1,0,0,0,0,9,5,0,1,0,1
1,1,0,0,0,1,1,0,1,0,1
1,0,0,0,1,2,0,0,0,1,0
0,1,0,0,0,1,1,0,1,0,0
1,0,0,0,0,21,29,1,0,0,1
0,0,0,0,0,1,0,1,0,0,1
1,1,0,1,0,4,33,0,0,1,0
0,0,0,2,0,22,3,1,0,0,0
0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,-1,0,0,1,1
1,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,3,2,0,1,0,1
1,0,0,0,0,9,0,1,0,0,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,2,27,1,0,0,1
1,0,0,1,0,2,1,0,0,1,0
1,1,0,0,0,0,56,1,0,0,1
1,0,0,0,0,13,0,1,0,0,0
1,0,0,0,0,4,-1,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,40,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,1,19,13,0,1,0,1
1,0,0,0,0,7,0,0,1,0,1
0,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,1,0,0,1,0,1
1,1,0,0,0,1,-1,1,0,0,1
0,0,2,0,0,4,1,1,0,0,0
1,1,0,0,0,3,1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,1,4,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,6,2,0,1,0,0
1,0,0,0,4,8,214,0,0,1,0
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,8,348,1,0,0,0
1,0,1,0,1,20,46,0,1,0,1
1,0,0,0,0,10,0,1,0,0,0
1,0,0,0,0,1,6,0,0,1,0
1,0,0,0,0,4,1,0,1,0,1
1,0,0,0,0,0,33,1,0,0,0
1,1,0,0,0,0,29,1,0,0,0
1,0,0,1,0,2,0,1,0,0,0
1,1,0,0,0,0,2,1,0,0,0
1,0,0,0,0,0,2,0,0,1,1
1,1,0,0,0,2,1,0,0,1,0
1,1,0,0,0,3,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,11,51,0,0,1,0
1,1,0,0,0,0,37,0,1,0,1
1,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,7,0,1,0,0,0
1,0,0,1,0,1,0,0,0,1,1
1,1,0,0,0,1,1,0,1,0,1
1,1,0,0,0,3,2,0,1,0,1
1,0,0,0,1,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,16,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,2,0,1,0,0,0
1,1,0,0,0,16,1,1,0,0,0
0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,0,2,2,1,19,179,1,0,0,0
1,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,13,242,0,1,0,0
1,0,0,0,0,4,2,1,0,0,0
1,1,1,0,0,2,0,1,0,0,1
1,1,0,0,0,2,97,0,1,0,1
1,0,0,0,0,14,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,8,239,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,2,8,1,0,0,0
1,1,0,0,0,2,2,0,1,0,0
1,1,0,0,0,0,4,0,1,0,1
1,0,0,0,0,2,1,0,0,1,0
0,0,0,0,0,2,1,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1
1,0,5,0,0,5,1,0,0,1,0
1,0,0,0,0,4,0,1,0,0,0
1,1,0,0,0,9,424,0,1,0,0
0,0,0,0,0,3,1,1,0,0,1
1,0,0,0,0,13,1,1,0,0,1
1,0,0,0,0,2,0,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,22,1,1,0,0,0
1,0,0,0,0,1,3,1,0,0,0
1,1,0,0,0,4,1,0,1,0,0
1,1,0,0,0,2,3,1,0,0,1
1,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,2,0,1,0,1
1,1,0,0,0,2,-1,1,0,0,0
0,1,0,0,0,0,31,1,0,0,0
0,1,0,0,0,1,9,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,3,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,4,9,1,0,0,0
1,1,0,0,0,2,0,0,1,0,1
1,1,0,0,0,1,3,1,0,0,0
1,1,0,0,0,2,1,1,0,0,1
1,0,0,0,0,1,15,0,0,1,0
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,9,58,0,1,0,0
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,2,1,1,0,0,1
1,1,0,0,0,3,13,0,1,0,1
1,1,0,0,0,6,18,0,1,0,0
1,0,0,1,0,1,1,0,0,1,1
1,1,0,0,0,2,1,0,1,0,1
1,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,5,34,1,0,0,1
0,1,0,0,0,1,6,1,0,0,0
1,0,0,0,0,0,2,1,0,0,0
1,0,0,0,0,4,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,5,119,1,0,0,0
0,1,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,1,1,0,1,0,1
0,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,6,0,1,0,0,1
1,0,0,0,0,29,5,1,0,0,0
1,1,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,2,0,0,1,0
1,0,0,0,2,11,-1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,4,3,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,1,1,236,0,0,1,1
1,1,0,0,0,2,22,1,0,0,1
1,1,0,0,0,6,2,1,0,0,0
1,1,0,0,0,3,11,1,0,0,0
1,1,0,0,0,5,1,0,1,0,0
1,0,0,0,0,2,28,1,0,0,0
1,0,0,0,0,10,175,0,1,0,1
1,0,0,0,0,0,3,0,0,1,1
1,1,0,0,0,2,15,0,0,1,0
1,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,2,0,0,1,0,1
1,1,0,0,0,4,82,1,0,0,0
1,1,0,0,0,3,14,0,1,0,1
1,0,0,0,0,3,1,0,0,1,0
1,0,2,0,0,13,0,0,1,0,1
1,1,0,0,0,2,5,0,1,0,1
1,0,0,0,0,6,0,1,0,0,1
1,0,0,0,2,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,17,1,1,0,0,0
1,1,0,0,0,6,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,19,3,0,1,0,1
1,1,0,0,0,12,3,0,1,0,1
1,0,0,0,0,6,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,11,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,2,0,12,12,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,1,0,0,0
0,1,0,0,0,3,10,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,4,40,1,0,0,1
1,0,0,0,0,4,50,1,0,0,0
1,1,0,0,1,7,0,1,0,0,0
1,0,3,0,1,15,4,1,0,0,0
1,0,0,0,1,1,0,0,0,1,0
1,1,0,0,0,2,0,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,1,1,0,0,1
1,0,0,0,0,7,4,1,0,0,1
0,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,1,0,0
0,1,0,0,0,3,1,1,0,0,1
1,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,11,1,1,0,0,0
0,1,0,0,0,2,0,0,0,1,1
1,0,0,0,0,7,0,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,3,0,0,1,0,1
1,1,0,0,0,0,-1,0,1,0,1
1,0,0,0,0,10,1,1,0,0,0
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,5,3,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,2,0,0,0,0,1,0
1,1,0,0,0,0,53,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,4,0,1,0,0,1
1,0,0,0,0,15,104,1,0,0,1
1,0,0,0,0,6,0,1,0,0,0
1,0,0,0,0,6,41,1,0,0,1
0,1,0,0,0,2,1,1,0,0,1
0,0,0,0,0,1,8,1,0,0,1
1,1,0,0,0,5,6,1,0,0,0
1,1,0,0,0,1,1,0,0,1,0
1,1,0,0,2,8,35,0,0,1,0
1,0,0,1,0,8,0,1,0,0,0
0,0,0,0,0,1,2,0,1,0,1
1,1,0,0,0,2,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,1
1,0,1,0,0,4,3,0,0,1,1
1,1,0,0,0,5,2,1,0,0,1
1,1,0,0,0,6,118,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,2,0,0,0,1,1
1,0,0,0,0,3,7,1,0,0,0
0,1,0,0,0,1,25,0,1,0,1
0,0,1,0,0,1,26,1,0,0,1
1,1,0,0,0,7,1,0,1,0,1
1,0,0,0,0,1,7,1,0,0,1
0,1,0,1,0,3,0,0,0,1,0
1,0,1,1,1,2,2,0,0,1,0
1,1,0,0,0,3,0,0,1,0,1
0,1,0,0,0,1,3,0,1,0,1
1,0,0,0,0,1,7,1,0,0,1
1,0,0,0,0,15,80,0,1,0,0
1,0,0,0,0,0,749,1,0,0,0
1,0,0,0,0,1,-1,1,0,0,1
1,0,1,0,0,1,5,0,0,1,0
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,2,28,1,0,0,1
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,1,5,0,1,0,1
1,0,0,0,0,3,3,0,1,0,1
1,0,0,0,0,0,0,0,1,0,1
1,1,0,2,0,2,21,1,0,0,1
0,1,0,0,0,0,29,0,1,0,1
1,0,0,0,0,17,51,1,0,0,0
1,1,0,0,0,3,1,1,0,0,1
1,1,0,0,0,2,9,1,0,0,0
1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,0,5,-1,1,0,0,1
1,0,0,0,1,9,23,1,0,0,0
1,1,0,0,0,1,1,0,1,0,1
1,1,0,0,0,1,33,1,0,0,0
0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,7,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,-1,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,5,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0,62,1,0,0,0
1,0,0,0,0,7,199,0,0,1,0
1,1,0,0,0,0,19,1,0,0,1
0,1,0,0,0,5,41,1,0,0,0
1,0,0,0,0,3,14,0,1,0,1
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,6,24,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,9,0,1,0,0,0
1,0,0,0,0,9,1,1,0,0,0
1,1,0,0,1,0,1,0,0,1,0
1,0,0,0,0,9,1,1,0,0,0
1,1,0,0,0,9,19,1,0,0,0
1,0,0,0,0,2,7,0,0,1,0
1,0,0,0,0,21,0,1,0,0,0
1,1,0,0,0,3,0,1,0,0,0
1,1,0,0,0,2,0,0,1,0,0
1,1,0,0,0,3,26,0,0,1,0
0,0,0,0,0,5,0,0,1,0,1
0,1,0,0,0,2,0,1,0,0,1
1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,5,55,1,0,0,0
1,0,0,0,0,14,7,0,1,0,1
1,0,0,0,0,2,15,1,0,0,0
1,0,0,0,0,11,32,0,1,0,0
1,0,0,0,0,0,3,0,0,1,1
1,0,0,0,0,2,86,0,0,1,0
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,8,30,0,1,0,0
1,0,0,0,0,3,2,0,1,0,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,1,0,1,33,0,0,1,1
1,0,0,0,1,8,11,0,1,0,0
1,0,0,0,1,6,0,1,0,0,0
1,0,0,1,0,10,1,1,0,0,0
1,0,0,0,0,12,0,1,0,0,0
1,0,0,0,0,4,45,1,0,0,0
1,0,0,0,0,7,8,1,0,0,0
1,0,0,0,0,1,29,1,0,0,0
1,0,0,0,0,2,0,0,1,0,1
1,1,0,0,0,2,0,1,0,0,0
1,1,0,0,1,1,0,0,0,1,1
1,0,0,0,0,3,0,1,0,0,1
1,0,0,0,0,13,0,1,0,0,0
1,0,0,0,0,2,125,1,0,0,1
1,1,0,0,0,0,-1,0,1,0,0
1,0,0,1,0,6,0,0,0,1,0
0,1,0,0,0,6,67,1,0,0,0
1,0,0,0,0,2,49,0,0,1,0
1,0,0,0,0,12,1,0,1,0,0
1,0,0,0,0,1,1,0,0,1,0
1,0,0,0,0,1,49,0,1,0,1
1,1,0,0,0,6,0,0,1,0,1
0,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,5,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,1,0,0,1,0,1
0,0,0,0,0,2,2,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,9,64,0,1,0,1
1,0,0,1,0,9,3,0,0,1,0
0,0,0,1,0,2,2,0,0,1,1
0,0,0,0,0,2,0,1,0,0,1
0,1,0,0,0,22,26,1,0,0,0
1,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,3,0,1,0,0,1
0,1,0,0,0,1,13,1,0,0,0
1,0,0,0,0,5,54,1,0,0,0
1,0,0,0,0,4,1,1,0,0,1
1,0,0,0,0,1,2,0,0,1,0
1,1,0,0,0,5,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,3,0,0,1,1
1,1,0,0,0,4,7,1,0,0,0
1,0,0,0,0,11,79,0,1,0,0
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,12,0,1,0,0,0
1,0,0,1,0,13,1,1,0,0,0
1,0,0,0,0,15,14,0,1,0,0
1,0,0,0,2,3,0,0,0,1,0
1,0,0,0,0,15,-1,1,0,0,1
1,1,0,0,0,0,-1,0,1,0,1
1,0,0,0,0,12,34,1,0,0,1
0,0,0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,28,33,0,1,0,0
1,0,0,0,0,7,-1,1,0,0,0
1,1,0,0,0,4,0,0,1,0,0
1,0,3,0,0,16,8,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,5,0,1,0,0,0
1,1,0,0,0,13,6,0,1,0,1
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,6,0,1,0,1
0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,35,1,0,0,1
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,7,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,1,8,0,1,0,0,0
1,1,0,0,0,5,0,1,0,0,1
0,0,0,0,0,5,0,1,0,0,1
1,0,0,0,0,1,99,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
1,1,0,0,0,2,1,1,0,0,1
0,0,0,0,0,1,1,1,0,0,1
0,1,0,1,0,11,1,1,0,0,0
1,0,0,1,0,3,1,0,0,1,0
1,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,1
1,0,1,2,0,6,0,1,0,0,0
1,0,0,0,2,1,6,0,0,1,0
0,0,0,0,0,5,186,1,0,0,1
1,1,1,0,0,1,0,0,0,1,0
1,1,0,0,0,3,2,0,1,0,1
1,1,0,0,0,4,2,1,0,0,0
1,0,0,0,2,1,1,0,0,1,0
1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,12,1,0,1,0,0
1,1,0,0,0,1,1,1,0,0,1
0,1,0,0,0,8,23,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,4,0,1,0,0
0,0,0,0,0,6,1,0,1,0,1
1,1,0,0,0,4,26,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,9,84,1,0,0,0
1,1,0,0,0,2,6,0,1,0,1
1,0,0,0,1,12,0,0,1,0,0
1,1,0,0,0,1,-1,1,0,0,1
0,0,0,0,0,2,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,1
1,1,0,0,0,0,-1,0,1,0,1
